template_id,day_index,day_name,day_focus,exercise_order,exercise_id,exercise_name,movement_pattern,primary_muscles,equipment,role,sets,reps_min,reps_max,target_rir,rest_seconds,required,notes,progression_rule_id,prescription_type,duration_seconds_min,duration_seconds_max,breaths_min,breaths_max
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v35,3,Upper 2,Üst Vücut,6,barbell_curl,Barbell Curl,elbow_flexion,biceps,barbell,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v35,3,Upper 2,Üst Vücut,7,triceps_pushdown,Triceps Pushdown,elbow_extension,triceps,cable,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v35,4,Lower 2,Alt Vücut,1,front_squat,Front Squat,squat,quads,"barbell,rack",main_lift,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v35,4,Lower 2,Alt Vücut,2,trap_bar_deadlift,Trap Bar Deadlift,hinge,"glutes,quads,hamstrings",trap_bar,main_lift,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v35,4,Lower 2,Alt Vücut,3,reverse_lunge,Reverse Lunge,lunge,"quads,glutes",dumbbell,accessory_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v35,4,Lower 2,Alt Vücut,4,nordic_curl,Nordic Curl,knee_flexion,hamstrings,bodyweight,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v35,4,Lower 2,Alt Vücut,5,seated_calf_raise,Seated Calf Raise,calf_raise,calves,machine,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v35,4,Lower 2,Alt Vücut,6,ab_wheel,Ab Wheel Rollout,anti_extension,core,ab_wheel,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,1,Upper 1,Üst Vücut,1,push_up,Push-Up,horizontal_push,"chest,triceps",bodyweight,secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,1,Upper 1,Üst Vücut,2,inverted_row,Inverted Row,horizontal_pull,"upper_back,lats,biceps",bar_or_rings,secondary_compound,3,6,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,1,Upper 1,Üst Vücut,3,pull_up,Pull-Up,vertical_pull,"lats,biceps",pullup_bar,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,1,Upper 1,Üst Vücut,4,pike_push_up,Pike Push-Up,vertical_push,"front_delts,triceps",bodyweight,secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,1,Upper 1,Üst Vücut,5,cable_lateral_raise,Cable Lateral Raise,shoulder_abduction,side_delts,cable,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,1,Upper 1,Üst Vücut,6,incline_dumbbell_curl,Incline Dumbbell Curl,elbow_flexion,biceps,"dumbbell,incline_bench",isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,1,Upper 1,Üst Vücut,7,close_grip_bench,Close-Grip Bench Press,horizontal_push,"triceps,chest","barbell,bench,rack",isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,2,Lower 1,Alt Vücut,1,back_squat,Back Squat,squat,quads,"barbell,rack",main_lift,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,2,Lower 1,Alt Vücut,2,conventional_deadlift,Conventional Deadlift,hinge,"glutes,hamstrings,back",barbell,main_lift,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,2,Lower 1,Alt Vücut,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,2,Lower 1,Alt Vücut,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,2,Lower 1,Alt Vücut,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,2,Lower 1,Alt Vücut,6,dead_bug,Dead Bug,anti_extension,core,bodyweight,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,3,Upper 2,Üst Vücut,1,incline_barbell_press,Incline Barbell Press,incline_push,"upper_chest,triceps,front_delts","barbell,incline_bench,rack",secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,3,Upper 2,Üst Vücut,2,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,3,6,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,3,Upper 2,Üst Vücut,3,neutral_grip_pulldown,Neutral-Grip Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,3,Upper 2,Üst Vücut,4,dumbbell_shoulder_press,Dumbbell Shoulder Press,vertical_push,"front_delts,triceps","dumbbell,bench",secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,3,Upper 2,Üst Vücut,5,cable_lateral_raise,Cable Lateral Raise,shoulder_abduction,side_delts,cable,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,3,Upper 2,Üst Vücut,6,hammer_curl,Hammer Curl,elbow_flexion,"biceps,forearms",dumbbell,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,3,Upper 2,Üst Vücut,7,overhead_triceps_extension,Overhead Triceps Extension,elbow_extension,triceps,cable_or_dumbbell,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,4,Lower 2,Alt Vücut,1,hack_squat,Hack Squat,squat,quads,machine,main_lift,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,4,Lower 2,Alt Vücut,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,4,Lower 2,Alt Vücut,3,step_up,Step Up,lunge,"quads,glutes","dumbbell,bench",accessory_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,4,Lower 2,Alt Vücut,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,4,Lower 2,Alt Vücut,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,4,Lower 2,Alt Vücut,6,pallof_press,Pallof Press,anti_rotation,core,cable_or_band,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,5,Accessory Focus,Omuz + Kol,1,incline_barbell_press,Incline Barbell Press,incline_push,"upper_chest,triceps,front_delts","barbell,incline_bench,rack",secondary_compound,4,6,10,2,120,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,5,Accessory Focus,Omuz + Kol,2,incline_dumbbell_press,Incline Dumbbell Press,incline_push,"upper_chest,triceps,front_delts","dumbbell,incline_bench",secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,5,Accessory Focus,Omuz + Kol,3,cable_fly,Cable Fly,chest_adduction,chest,cable,isolation,3,12,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v36,5,Accessory Focus,Omuz + Kol,4,close_grip_bench,Close-Grip Bench Press,horizontal_push,"triceps,chest","barbell,bench,rack",isolation,3,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,1,Full Body A,Tüm Vücut,1,back_squat,Back Squat,squat,quads,"barbell,rack",secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,1,Full Body A,Tüm Vücut,2,trap_bar_deadlift,Trap Bar Deadlift,hinge,"glutes,quads,hamstrings",trap_bar,secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,1,Full Body A,Tüm Vücut,3,bench_press,Barbell Bench Press,horizontal_push,"chest,triceps,front_delts","barbell,bench,rack",secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,1,Full Body A,Tüm Vücut,4,barbell_row,Barbell Row,horizontal_pull,"upper_back,lats,biceps",barbell,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,1,Full Body A,Tüm Vücut,5,overhead_press,Barbell Overhead Press,vertical_push,"front_delts,triceps","barbell,rack",secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,1,Full Body A,Tüm Vücut,6,dead_bug,Dead Bug,anti_extension,core,bodyweight,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,2,Full Body B,Tüm Vücut,1,front_squat,Front Squat,squat,quads,"barbell,rack",secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,2,Full Body B,Tüm Vücut,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,2,Full Body B,Tüm Vücut,3,incline_barbell_press,Incline Barbell Press,incline_push,"upper_chest,triceps,front_delts","barbell,incline_bench,rack",secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,2,Full Body B,Tüm Vücut,4,neutral_grip_pulldown,Neutral-Grip Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,2,Full Body B,Tüm Vücut,5,dumbbell_shoulder_press,Dumbbell Shoulder Press,vertical_push,"front_delts,triceps","dumbbell,bench",secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,2,Full Body B,Tüm Vücut,6,ab_wheel,Ab Wheel Rollout,anti_extension,core,ab_wheel,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,3,Full Body C,Tüm Vücut,1,hack_squat,Hack Squat,squat,quads,machine,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,3,Full Body C,Tüm Vücut,2,dumbbell_rdl,Dumbbell Romanian Deadlift,hinge,"hamstrings,glutes",dumbbell,secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,3,Full Body C,Tüm Vücut,3,dumbbell_bench_press,Dumbbell Bench Press,horizontal_push,"chest,triceps","dumbbell,bench",secondary_compound,3,8,12,2,120,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,3,Full Body C,Tüm Vücut,4,seated_cable_row,Seated Cable Row,horizontal_pull,"upper_back,lats,biceps",cable,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,3,Full Body C,Tüm Vücut,5,machine_shoulder_press,Machine Shoulder Press,vertical_push,"front_delts,triceps",machine,secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_advanced_3d_gym_full_body_v37,3,Full Body C,Tüm Vücut,6,pallof_press,Pallof Press,anti_rotation,core,cable_or_band,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,1,Upper 1,Üst Vücut,1,incline_barbell_press,Incline Barbell Press,incline_push,"upper_chest,triceps,front_delts","barbell,incline_bench,rack",secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,1,Upper 1,Üst Vücut,2,chest_supported_row,Chest-Supported Row,horizontal_pull,"upper_back,lats,biceps",machine_or_dumbbell,secondary_compound,3,6,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,1,Upper 1,Üst Vücut,3,neutral_grip_pulldown,Neutral-Grip Pulldown,vertical_pull,"lats,biceps",cable,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,1,Upper 1,Üst Vücut,4,dumbbell_shoulder_press,Dumbbell Shoulder Press,vertical_push,"front_delts,triceps","dumbbell,bench",secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,1,Upper 1,Üst Vücut,5,cable_lateral_raise,Cable Lateral Raise,shoulder_abduction,side_delts,cable,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,1,Upper 1,Üst Vücut,6,hammer_curl,Hammer Curl,elbow_flexion,"biceps,forearms",dumbbell,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,1,Upper 1,Üst Vücut,7,overhead_triceps_extension,Overhead Triceps Extension,elbow_extension,triceps,cable_or_dumbbell,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,2,Lower 1,Alt Vücut,1,hack_squat,Hack Squat,squat,quads,machine,main_lift,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,2,Lower 1,Alt Vücut,2,romanian_deadlift,Romanian Deadlift,hinge,"hamstrings,glutes",barbell,secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,2,Lower 1,Alt Vücut,3,step_up,Step Up,lunge,"quads,glutes","dumbbell,bench",accessory_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,2,Lower 1,Alt Vücut,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,2,Lower 1,Alt Vücut,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,2,Lower 1,Alt Vücut,6,pallof_press,Pallof Press,anti_rotation,core,cable_or_band,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,3,Upper 2,Üst Vücut,1,incline_dumbbell_press,Incline Dumbbell Press,incline_push,"upper_chest,triceps,front_delts","dumbbell,incline_bench",secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,3,Upper 2,Üst Vücut,2,one_arm_dumbbell_row,One-Arm Dumbbell Row,horizontal_pull,"lats,upper_back,biceps","dumbbell,bench",secondary_compound,3,6,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,3,Upper 2,Üst Vücut,3,band_pulldown,Resistance-Band Pulldown,vertical_pull,"lats,biceps",resistance_band,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,3,Upper 2,Üst Vücut,4,pike_push_up,Pike Push-Up,vertical_push,"front_delts,triceps",bodyweight,secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,3,Upper 2,Üst Vücut,5,cable_lateral_raise,Cable Lateral Raise,shoulder_abduction,side_delts,cable,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,3,Upper 2,Üst Vücut,6,incline_dumbbell_curl,Incline Dumbbell Curl,elbow_flexion,biceps,"dumbbell,incline_bench",isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,3,Upper 2,Üst Vücut,7,close_grip_bench,Close-Grip Bench Press,horizontal_push,"triceps,chest","barbell,bench,rack",isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,4,Lower 2,Alt Vücut,1,goblet_squat,Goblet Squat,squat,quads,dumbbell,main_lift,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,4,Lower 2,Alt Vücut,2,hip_thrust,Barbell Hip Thrust,hinge,glutes,"barbell,bench",secondary_compound,3,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,4,Lower 2,Alt Vücut,3,bulgarian_split_squat,Bulgarian Split Squat,lunge,"quads,glutes","dumbbell,bench",accessory_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,4,Lower 2,Alt Vücut,4,leg_curl,Leg Curl,knee_flexion,hamstrings,machine,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,4,Lower 2,Alt Vücut,5,standing_calf_raise,Standing Calf Raise,calf_raise,calves,machine,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_4d_gym_powerbuilding_v38,4,Lower 2,Alt Vücut,6,plank,Plank,anti_extension,core,bodyweight,core,2,8,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v39,1,Upper 1,Üst Vücut,1,dumbbell_bench_press,Dumbbell Bench Press,horizontal_push,"chest,triceps","dumbbell,bench",secondary_compound,4,8,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v39,1,Upper 1,Üst Vücut,2,seated_cable_row,Seated Cable Row,horizontal_pull,"upper_back,lats,biceps",cable,secondary_compound,3,6,12,2,90,true,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v39,1,Upper 1,Üst Vücut,3,assisted_pull_up,Assisted Pull-Up,vertical_pull,"lats,biceps",assisted_machine,secondary_compound,3,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v39,1,Upper 1,Üst Vücut,4,machine_shoulder_press,Machine Shoulder Press,vertical_push,"front_delts,triceps",machine,secondary_compound,2,8,12,2,90,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v39,1,Upper 1,Üst Vücut,5,lateral_raise,Dumbbell Lateral Raise,shoulder_abduction,side_delts,dumbbell,isolation,2,12,20,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v39,1,Upper 1,Üst Vücut,6,cable_curl,Cable Curl,elbow_flexion,biceps,cable,isolation,2,10,15,2,60,false,,double_progression,reps,,,,
forge_powerbuilding_intermediate_5d_gym_powerbuilding_v39,1,Upper 1,Üst Vücut,7,skull_crusher,Skull Crusher,elbow_extension,triceps,"ez_bar,bench",isolation,2,10,15,2,60,false,,double_progression,reps,,,,
